word,part,n_senses,colour,colour_mismatch,stopword,freq_in_defs,n_reduplicated,definition,graphemes,graphemes_rev,graphemes_n,start,end,words_in_def,word_length,def_sj,def_k,def_e,def_i,def_a,def_hh,def_bu,def_p,def_q,def_cj,def_r,def_y,freq_group,colour_hex
laf,sj.,1,blue,0,0,23,0,sj. ju lela.,la f,f la,2,la,f,2,3,ju lela.,,,,,,,,,,,,>20,#6495ED
lagat,sj.,1,blue,0,0,15,0,sj. qahh shlup f sjlup.,la ga t,t ga la,3,la,t,4,5,qahh shlup f sjlup.,,,,,,,,,,,,>1,#6495ED
lah,e.,1,green,0,0,2,0,e. yra tlah.,la h,h la,2,la,h,2,3,,,yra tlah.,,,,,,,,,,>1,#228B22
lahh,sj.,1,blue,0,0,1,0,sj. eizt z gudih.,la hh,hh la,2,la,hh,3,4,eizt z gudih.,,,,,,,,,,,,0-1,#6495ED
lahm,sj.,1,blue,0,0,0,0,sj. vh alpp z gudih cxhht z lahh.,la hm,hm la,2,la,hm,7,4,vh alpp z gudih cxhht z lahh.,,,,,,,,,,,,0-1,#6495ED
lalba,e.,1,green,0,0,0,0,e. je ja luux rik xlio. ja je ahg.,la l ba,ba l la,3,la,ba,8,5,,,je ja luux rik xlio. ja je ahg.,,,,,,,,,,0-1,#228B22
laliw,k.,1,purple,0,0,0,0,k. subtatef kyv chsiv.,la li w,w li la,3,la,w,3,5,,subtatef kyv chsiv.,,,,,,,,,,,0-1,#9370DB
lap,sj.,1,blue,0,0,3,0,sj. lah je f sjlup.,la p,p la,2,la,p,4,3,lah je f sjlup.,,,,,,,,,,,,>1,#6495ED
lato,e.,1,green,0,0,0,0,e. tair yre lela ji vx l akydep.,la t o,o t la,3,la,o,7,4,,,tair yre lela ji vx l akydep.,,,,,,,,,,0-1,#228B22
lav,e.,2,green,0,0,11,0,e. 1 yre ji. ju yra hkdg. lava. lavit. 2 kap lll. sj. ahk tta lela kytu.,la v,v la,2,la,v,14,3,ahk tta lela kytu.,,1 yre ji. ju yra hkdg. lava. lavit. 2 kap lll.,,,,,,,,,,>1,#228B22
lava,e.,1,green,0,0,4,0,e. vh giduh yk yre ji.,la v a,a v la,3,la,a,5,4,,,vh giduh yk yre ji.,,,,,,,,,,>1,#228B22
lavit,e.,1,green,0,0,11,0,e. l siuaa heba. tig.,la v i t,t i v la,4,la,t,4,5,,,l siuaa heba. tig.,,,,,,,,,,>1,#228B22
law,sj.,1,blue,0,0,9,0,sj. belu gudde f yra.,la w,w la,2,la,w,4,3,belu gudde f yra.,,,,,,,,,,,,>1,#6495ED
lbf,sj.,1,blue,0,0,2,0,sj. yre vzt. am yele vzt hji. hhk kato.,l b f,f b l,3,l,f,8,3,yre vzt. am yele vzt hji. hhk kato.,,,,,,,,,,,,>1,#6495ED
leax,sj.,1,blue,0,0,1,0,sj. heba f lela.,le ax,ax le,2,le,ax,3,4,heba f lela.,,,,,,,,,,,,0-1,#6495ED
leda,sj.,1,blue,0,0,2,0,sj. lela xyt f lela. kat ginger kap lqa f l wax yras kra o vs lela f gege yras bteb el ginger helu.,le da,da le,2,le,da,23,4,lela xyt f lela. kat ginger kap lqa f l wax yras kra o vs lela f gege yras bteb el ginger helu.,,,,,,,,,,,,>1,#6495ED
lef,cj.,1,orange,0,1,12,0,cj. ysi in exiex lela beax.,le f,f le,2,le,f,5,3,,,,,,,,,,ysi in exiex lela beax.,,,>1,#FFA500
lela,sj.,1,blue,0,0,286,4,sj. qvq dkdg f hucher.,le la,la le,2,le,la,4,4,qvq dkdg f hucher.,,,,,,,,,,,,>20,#6495ED
lelad,sj.,1,blue,0,0,0,0,sj. eguux dkdg o ewer ahk kyin o ahk kagi vx aie f lela.,le la d,d la le,3,le,d,13,5,eguux dkdg o ewer ahk kyin o ahk kagi vx aie f lela.,,,,,,,,,,,,0-1,#6495ED
leo,sj.,1,blue,0,0,0,0,sj. yre ota lela.,le o,o le,2,le,o,3,3,yre ota lela.,,,,,,,,,,,,0-1,#6495ED
ler,sj.,1,blue,0,0,21,0,sj. siuai hgaxi dkdg f kusxkusx gazter.,le r,r le,2,le,r,6,3,siuai hgaxi dkdg f kusxkusx gazter.,,,,,,,,,,,,>20,#6495ED
ley,sj.,1,blue,0,0,12,0,sj. akudep z vzte.,le y,y le,2,le,y,3,3,akudep z vzte.,,,,,,,,,,,,>1,#6495ED
liaax,sj.,1,blue,0,0,10,0,sj. yras hucher xyt kyso f dgasir z liex.,li aa x,x aa li,3,li,x,8,5,yras hucher xyt kyso f dgasir z liex.,,,,,,,,,,,,>1,#6495ED
libux,k.,1,purple,0,0,2,0,k. ehg hkdg.,li bu x,x bu li,3,li,x,2,5,,ehg hkdg.,,,,,,,,,,,>1,#9370DB
liex,sj.,1,blue,0,0,2,0,sj. liuzu z guo.,li ex,ex li,2,li,ex,3,4,liuzu z guo.,,,,,,,,,,,,>1,#6495ED
ligaa,e.,1,green,0,0,2,0,e. liuzu dkdg.,li ga a,a ga li,3,li,a,2,5,,,liuzu dkdg.,,,,,,,,,,>1,#228B22
lik,k.,1,purple,0,0,1,0,k. ju yra lisu kadu o yra subb kadu.,li k,k li,2,li,k,8,3,,ju yra lisu kadu o yra subb kadu.,,,,,,,,,,,0-1,#9370DB
likaz,e.,1,green,0,0,0,0,e. suba heba am subb beba.,li ka z,z ka li,3,li,z,5,5,,,suba heba am subb beba.,,,,,,,,,,0-1,#228B22
liliax,sj.,1,blue,0,0,5,0,sj. yras z sxgu.,li li ax,ax li li,3,li,ax,3,6,yras z sxgu.,,,,,,,,,,,,>1,#6495ED
lioin,sj.,1,blue,0,0,0,0,sj. dew tata kauin qwq inxh kra.,li o in,in o li,3,li,in,6,5,dew tata kauin qwq inxh kra.,,,,,,,,,,,,0-1,#6495ED
lire,k.,1,purple,0,0,1,0,k. hba deda dkdg. ju deda hhg.,li re,re li,2,li,re,6,4,,hba deda dkdg. ju deda hhg.,,,,,,,,,,,0-1,#9370DB
liso,a.,1,green,0,0,1,0,a. dest axuax yele vzt o kysi.,li s o,o s li,3,li,o,6,4,,,,,dest axuax yele vzt o kysi.,,,,,,,,0-1,#228B22
lisu,k.,1,purple,0,0,7,0,k. lisuvai ji.,li su,su li,2,li,su,2,4,,lisuvai ji.,,,,,,,,,,,>1,#9370DB
lisuvai,hh.,1,green,0,0,9,0,hh. vk zucjch vt subt.,li su v ai,ai v su li,4,li,ai,4,7,,,,,,vk zucjch vt subt.,,,,,,,>1,#228B22
liu,hh.,1,green,0,0,3,0,hh. yre hucher vh yrs hucher.,li u,u li,2,li,u,5,3,,,,,,yre hucher vh yrs hucher.,,,,,,,>1,#228B22
liuin,e.,1,green,0,0,1,0,e. kakauka eji.,li u in,in u li,3,li,in,2,5,,,kakauka eji.,,,,,,,,,,0-1,#228B22
liuzu,sj.,1,blue,0,0,19,0,sj. vh wux ee wax. am kap vh wux ee wax.,li u zu,zu u li,3,li,zu,10,5,vh wux ee wax. am kap vh wux ee wax.,,,,,,,,,,,,>1,#6495ED
livai,k.,1,purple,0,0,4,0,k. ubva ee lisu.,li v ai,ai v li,3,li,ai,3,5,,ubva ee lisu.,,,,,,,,,,,>1,#9370DB
livi,sj.,1,blue,0,0,3,0,sj. helu pdep f hutl z yre lela.,li v i,i v li,3,li,i,7,4,helu pdep f hutl z yre lela.,,,,,,,,,,,,>1,#6495ED
lizta,sj.,1,blue,0,0,1,0,sj. uxin zine dkdg el tata z lela ji.,li z ta,ta z li,3,li,ta,8,5,uxin zine dkdg el tata z lela ji.,,,,,,,,,,,,0-1,#6495ED
lizu,hh.,1,green,0,0,1,0,hh. yra zuf xyt.,li zu,zu li,2,li,zu,3,4,,,,,,yra zuf xyt.,,,,,,,0-1,#228B22
lkain,k.,1,purple,0,0,0,0,k. uxauxf sxgu kytu.,l ka in,in ka l,3,l,in,3,5,,uxauxf sxgu kytu.,,,,,,,,,,,0-1,#9370DB
lll,k.,1,purple,0,0,3,0,k. kauin je hji el je bteb.,l l l,l l l,3,l,l,6,3,,kauin je hji el je bteb.,,,,,,,,,,,>1,#9370DB
lpisx,i.,1,blue,0,0,0,0,i. ysi pulihj je dkdg. yl yre kap hba taar pde z je vztu. yl ysi xamt je ji. am ahk yras kvin. l gzg ee l lav je yk ahg. je je iji.,l p i sx,sx i p l,4,l,sx,33,5,,,,ysi pulihj je dkdg. yl yre kap hba taar pde z je vztu. yl ysi xamt je ji. am ahk yras kvin. l gzg ee l lav je yk ahg. je je iji.,,,,,,,,,0-1,#6495ED
lpu,q.,1,tan,0,0,25,0,q. pu zkehu.,l pu,pu l,2,l,pu,2,3,,,,,,,,,pu zkehu.,,,,>20,#D2B48C
lpubal,bu.,1,tan,0,0,7,0,bu. ehg hgasi deqhm.,l pu ba l,l ba pu l,4,l,l,3,6,,,,,,,ehg hgasi deqhm.,,,,,,>1,#D2B48C
lpubel,bu.,1,tan,0,0,4,0,bu. suba hgasi deqhm.,l pu be l,l be pu l,4,l,l,3,6,,,,,,,suba hgasi deqhm.,,,,,,>1,#D2B48C
lpubl,bu.,1,tan,0,0,10,0,bu. 1 vh siuaa vzt kysi. 2 siuaa sxresh subtet ee subtat kadu.,l pu b l,l b pu l,4,l,l,11,5,,,,,,,1 vh siuaa vzt kysi. 2 siuaa sxresh subtet ee subtat kadu.,,,,,,>1,#D2B48C
lpubul,bu.,1,tan,0,0,9,0,bu. siuaa hgasi deqhm.,l pu bu l,l bu pu l,4,l,l,3,6,,,,,,,siuaa hgasi deqhm.,,,,,,>1,#D2B48C
lpupl,bu.,1,tan,0,0,16,0,bu. vs ju zkehu siuaa qatub bteb.,l pu p l,l p pu l,4,l,l,6,5,,,,,,,vs ju zkehu siuaa qatub bteb.,,,,,,>1,#D2B48C
lpupul,bu.,1,tan,0,0,1,0,bu. subtet in subtat kysi.,l pu pu l,l pu pu l,4,l,l,4,6,,,,,,,subtet in subtat kysi.,,,,,,0-1,#D2B48C
lqa,k.,1,purple,0,0,44,0,k. vh qah dkdg.,l qa,qa l,2,l,qa,3,3,,vh qah dkdg.,,,,,,,,,,,>20,#9370DB
lsa,k.,1,purple,0,0,1,0,k. kat yra o je ahk je ji.,l s a,a s l,3,l,a,7,3,,kat yra o je ahk je ji.,,,,,,,,,,,0-1,#9370DB
luax,a.,1,green,0,0,2,0,a. axuax lucx.,lu ax,ax lu,2,lu,ax,2,4,,,,,axuax lucx.,,,,,,,,>1,#228B22
lucx,sj.,1,blue,0,0,3,0,sj. vh aohj vzt erisula ska.,lu cx,cx lu,2,lu,cx,5,4,vh aohj vzt erisula ska.,,,,,,,,,,,,>1,#6495ED
luiw,sj.,1,blue,0,0,0,0,sj. subb kysi bpu el je kap lqa lpupl subb kysi f yra z qatub vh l beak z je ji bpu el je kap lqa.,lu i w,w i lu,3,lu,w,25,4,subb kysi bpu el je kap lqa lpupl subb kysi f yra z qatub vh l beak z je ji bpu el je kap lqa.,,,,,,,,,,,,0-1,#6495ED
lukad,e.,1,green,0,0,1,0,e. vx akydep f luwux.,lu ka d,d ka lu,3,lu,d,4,5,,,vx akydep f luwux.,,,,,,,,,,0-1,#228B22
lukui,e.,1,green,0,0,0,0,e. vs siuaa yra kakauka el laf ee lela tuk f hutl ji.,lu ku i,i ku lu,3,lu,i,12,5,,,vs siuaa yra kakauka el laf ee lela tuk f hutl ji.,,,,,,,,,,0-1,#228B22
lutad,e.,1,green,0,0,1,0,e. vx fgah f luwux.,lu ta d,d ta lu,3,lu,d,4,5,,,vx fgah f luwux.,,,,,,,,,,0-1,#228B22
luux,a.,1,green,0,0,8,0,a. uxaux lucx.,lu ux,ux lu,2,lu,ux,2,4,,,,,uxaux lucx.,,,,,,,,>1,#228B22
luwux,e.,1,green,0,0,13,0,e. xihuhesh dkdg.,lu w ux,ux w lu,3,lu,ux,2,5,,,xihuhesh dkdg.,,,,,,,,,,>1,#228B22
o,bu.,1,tan,0,1,156,0,bu. ysi eeluz shlp.,o,o,1,o,,3,1,,,,,,,ysi eeluz shlp.,,,,,,>20,#D2B48C
oam,k.,1,purple,0,0,0,0,k. ja je asj kat je ja asj.,o am,am o,2,o,am,7,3,,ja je asj kat je ja asj.,,,,,,,,,,,0-1,#9370DB
obai,k.,1,purple,0,0,2,0,k. ley tata z je kzin vx yra.,o ba i,i ba o,3,o,i,7,4,,ley tata z je kzin vx yra.,,,,,,,,,,,>1,#9370DB
obasu,sj.,1,blue,0,0,0,0,sj. xzt uxaux gegagu dkdg am je suja hsj. vh tata z je suja iji. ykai z je suja iji. l bebak yra ji xlio.,o ba su,su ba o,3,o,su,24,5,xzt uxaux gegagu dkdg am je suja hsj. vh tata z je suja iji. ykai z je suja iji. l bebak yra ji xlio.,,,,,,,,,,,,0-1,#6495ED
ochi,i.,1,blue,0,0,0,0,i. lela uku lela yk ji. aohh aohucx axt o jar ejk dku lela ji. gudih z uku lela gudih ji. gudih giduh z je kyin el kyso el shg je igf. ginger asj el dr ji.,o ch i,i ch o,3,o,i,36,4,,,,lela uku lela yk ji. aohh aohucx axt o jar ejk dku lela ji. gudih z uku lela gudih ji. gudih giduh z je kyin el kyso el shg je igf. ginger asj el dr ji.,,,,,,,,,0-1,#6495ED
ocxbaf,sj.,1,blue,0,0,0,0,sj. sepsi igf.,o cx ba f,f ba cx o,4,o,f,2,6,sepsi igf.,,,,,,,,,,,,0-1,#6495ED
ocxy,e.,1,green,0,0,1,0,e. sxi uxaux qahh dkdg.,o cx y,y cx o,3,o,y,4,4,,,sxi uxaux qahh dkdg.,,,,,,,,,,0-1,#228B22
oer,sj.,1,blue,0,0,3,0,sj. axuax hute vzt beba f yele vzt. vh ysi ykai z kaw yre ykai ji. oqr ju ykai ji.,o er,er o,2,o,er,19,3,axuax hute vzt beba f yele vzt. vh ysi ykai z kaw yre ykai ji. oqr ju ykai ji.,,,,,,,,,,,,>1,#6495ED
oexb,e.,1,green,0,0,0,0,e. laf ahk akydep kka kap cxs.,o ex b,b ex o,3,o,b,6,4,,,laf ahk akydep kka kap cxs.,,,,,,,,,,0-1,#228B22
oexin,sj.,1,blue,0,0,1,0,sj. kap vx ppicj vh gudih bki f ging. yater z gudih.,o ex in,in ex o,3,o,in,11,5,kap vx ppicj vh gudih bki f ging. yater z gudih.,,,,,,,,,,,,0-1,#6495ED
ogali,k.,1,purple,0,0,0,0,k. ju eguux eguux kysi.,o ga li,li ga o,3,o,li,4,5,,ju eguux eguux kysi.,,,,,,,,,,,0-1,#9370DB
oger,k.,1,purple,0,0,0,0,k. uxaux ley cji dkdg el lqa.,o ge r,r ge o,3,o,r,6,4,,uxaux ley cji dkdg el lqa.,,,,,,,,,,,0-1,#9370DB
ohhs,e.,1,green,0,0,0,0,e. plahe lela belu asj. l hhk f lela belu asj.,o hh s,s hh o,3,o,s,10,4,,,plahe lela belu asj. l hhk f lela belu asj.,,,,,,,,,,0-1,#228B22
oing,sj.,1,blue,0,0,1,0,sj. oley ging.,o in g,g in o,3,o,g,2,4,oley ging.,,,,,,,,,,,,0-1,#6495ED
okaax,e.,1,green,0,0,0,0,e. gta sxuk belu dkdg.,o ka ax,ax ka o,3,o,ax,4,5,,,gta sxuk belu dkdg.,,,,,,,,,,0-1,#228B22
oktev,sj.,1,blue,0,0,0,0,sj. ket lpu el tkr f heha.,o k te v,v te k o,4,o,v,6,5,ket lpu el tkr f heha.,,,,,,,,,,,,0-1,#6495ED
ola,sj.,1,blue,0,0,1,0,sj. vk lagat ee ladut f vinz.,o la,la o,2,o,la,6,3,vk lagat ee ladut f vinz.,,,,,,,,,,,,0-1,#6495ED
oley,e.,1,green,0,0,16,0,e. uxaux ley akudep.,o le y,y le o,3,o,y,3,4,,,uxaux ley akudep.,,,,,,,,,,>1,#228B22
olg,sj.,1,blue,0,0,5,0,sj. guerg gerg rek f yra.,o l g,g l o,3,o,g,5,3,guerg gerg rek f yra.,,,,,,,,,,,,>1,#6495ED
olizte,sj.,1,blue,0,0,0,0,sj. kat lizta o teer dew hhk lela kytu.,o li z te,te z li o,4,o,te,8,6,kat lizta o teer dew hhk lela kytu.,,,,,,,,,,,,0-1,#6495ED
olla,e.,3,orange,1,0,18,0,e. lav bteb ee qwq ji. a. lav bteb ee qvq ji. q. 1 oley akudep dust ja vztu. 2 lav bteb z je ji bteb.,o l la,la l o,3,o,la,22,4,,,lav bteb ee qwq ji.,,lav bteb ee qvq ji.,,,,1 oley akudep dust ja vztu. 2 lav bteb z je ji bteb.,,,,>1,#FFA500
olq,sj.,1,blue,0,0,1,0,sj. ahk rek f qvq. jaraq gazter z yra daiu.,o l q,q l o,3,o,q,9,3,ahk rek f qvq. jaraq gazter z yra daiu.,,,,,,,,,,,,0-1,#6495ED
oly,q.,1,tan,0,0,4,0,q. sxzu pehut dkdg brye in shley.,o l y,y l o,3,o,y,6,3,,,,,,,,,sxzu pehut dkdg brye in shley.,,,,>1,#D2B48C
oqr,sj.,1,blue,0,0,1,0,sj. hute vzt kzin f yele vzt. vh ysi ykai z kaw yre ykai ji. oer ju ykai ji.,o qr,qr o,2,o,qr,18,3,hute vzt kzin f yele vzt. vh ysi ykai z kaw yre ykai ji. oer ju ykai ji.,,,,,,,,,,,,0-1,#6495ED
oraux,sj.,1,blue,0,0,6,0,sj. yrs gega ee aiguux z gega f gazter.,o ra ux,ux ra o,3,o,ux,8,5,yrs gega ee aiguux z gega f gazter.,,,,,,,,,,,,>1,#6495ED
osh,sj.,1,blue,0,0,2,0,sj. vx siuai juer siuai bett ginger dkdg f uxaux yele vzt.,o sh,sh o,2,o,sh,11,3,vx siuai juer siuai bett ginger dkdg f uxaux yele vzt.,,,,,,,,,,,,>1,#6495ED
osi,sj.,1,blue,0,0,1,0,sj. luux aik aa luux lik f idcx.,o si,si o,2,o,si,7,3,luux aik aa luux lik f idcx.,,,,,,,,,,,,0-1,#6495ED
osih,sj.,1,blue,0,0,1,0,sj. vh gudih f cjja sjlup.,o si h,h si o,3,o,h,5,4,vh gudih f cjja sjlup.,,,,,,,,,,,,0-1,#6495ED
osxh,sj.,1,blue,0,0,0,0,sj. sxi rali l hhk f lela xyt.,o sx h,h sx o,3,o,h,7,4,sxi rali l hhk f lela xyt.,,,,,,,,,,,,0-1,#6495ED
ota,e.,1,green,0,0,1,0,e. tata z cji ahk rek. olla.,o ta,ta o,2,o,ta,6,3,,,tata z cji ahk rek. olla.,,,,,,,,,,0-1,#228B22
oteb,k.,1,purple,0,0,1,0,k. olla bteb. cxla vk kauin hgasi in sxresh.,o te b,b te o,3,o,b,8,4,,olla bteb. cxla vk kauin hgasi in sxresh.,,,,,,,,,,,0-1,#9370DB
ovo,sj.,1,blue,0,0,2,0,sj. dust ju yra yra alpp o yra deqhm.,o v o,o v o,3,o,o,8,3,dust ju yra yra alpp o yra deqhm.,,,,,,,,,,,,>1,#6495ED
oyr,bu.,1,tan,0,0,1,0,bu. tair subtat ji xzt tair vs subtat siuai f yra pji.,o y r,r y o,3,o,r,11,3,,,,,,,tair subtat ji xzt tair vs subtat siuai f yra pji.,,,,,,0-1,#D2B48C
pakai,p.,1,blue,0,0,0,0,p. guda lisuvai bakai pji pu.,p a ka i,i ka a p,4,p,i,5,5,,,,,,,,guda lisuvai bakai pji pu.,,,,,0-1,#6495ED
palb,p.,1,blue,0,0,1,0,p. alb ktap kytu lpu. eut yra pji pu.,p a l b,b l a p,4,p,b,8,4,,,,,,,,alb ktap kytu lpu. eut yra pji pu.,,,,,0-1,#6495ED
palw,p.,1,blue,0,0,0,0,p. dest yre lela ji f ja je tku o uku ja je tku pu. ykai z ja guerg ji pu. dest guo ja rcxs o ja kytu pu. yre lela thg ja ji pu.,p a l w,w l a p,4,p,w,34,4,,,,,,,,dest yre lela ji f ja je tku o uku ja je tku pu. ykai z ja guerg ji pu. dest guo ja rcxs o ja kytu pu. yre lela thg ja ji pu.,,,,,0-1,#6495ED
pbaer,p.,1,blue,0,0,1,0,p. gta belu gpu.,p ba er,er ba p,3,p,er,3,5,,,,,,,,gta belu gpu.,,,,,0-1,#6495ED
pbusi,p.,1,blue,0,0,0,0,p. yra subb je chsiv. xej yra ji. subb je chsiv bpu.,p bu si,si bu p,3,p,si,11,5,,,,,,,,yra subb je chsiv. xej yra ji. subb je chsiv bpu.,,,,,0-1,#6495ED
pdacjch,p.,1,blue,0,0,0,0,p. dest ja je rik o ehg kysi bpu.,p da cj ch,ch cj da p,4,p,ch,8,7,,,,,,,,dest ja je rik o ehg kysi bpu.,,,,,0-1,#6495ED
pde,sj.,1,blue,0,0,1,0,sj. hba vztu f heha z yra z guo z lela in xyte lela.,p de,de p,2,p,de,13,3,hba vztu f heha z yra z guo z lela in xyte lela.,,,,,,,,,,,,0-1,#6495ED
pdep,k.,2,orange,1,0,27,0,k. vzte yra kysi. sj. vzte yra kysi.,p de p,p de p,3,p,p,6,4,vzte yra kysi.,vzte yra kysi.,,,,,,,,,,,>20,#FFA500
pdepr,sj.,1,blue,0,0,25,0,sj. pdep f lela in deda in heha.,p de p r,r p de p,4,p,r,7,5,pdep f lela in deda in heha.,,,,,,,,,,,,>20,#6495ED
pehut,sj.,1,blue,0,0,5,0,sj. lav in ehut in gude yra ji deqhm. ehg in kap ehg f gato.,p e hu t,t hu e p,4,p,t,14,5,lav in ehut in gude yra ji deqhm. ehg in kap ehg f gato.,,,,,,,,,,,,>1,#6495ED
pgappx,sj.,1,blue,0,0,0,0,sj. yre pul. p kuuee.,p ga pp x,x pp ga p,4,p,x,3,6,yre pul. p kuuee.,,,,,,,,,,,,0-1,#6495ED
phjqle,e.,1,green,0,0,0,0,e. qah yheam kzin.,p hj q le,le q hj p,4,p,le,3,6,,,qah yheam kzin.,,,,,,,,,,0-1,#228B22
picj,p.,1,blue,0,0,0,0,p. ppicj el je helu gpu.,p i cj,cj i p,3,p,cj,5,4,,,,,,,,ppicj el je helu gpu.,,,,,0-1,#6495ED
pingu,p.,1,blue,0,0,1,0,p. lagat ppicj gpu o lagat kagin gpu.,p in gu,gu in p,3,p,gu,7,5,,,,,,,,lagat ppicj gpu o lagat kagin gpu.,,,,,0-1,#6495ED
pip,a.,1,green,0,0,15,0,a. vk ja je ee vk je ja.,p i p,p i p,3,p,p,7,3,,,,,vk ja je ee vk je ja.,,,,,,,,>1,#228B22
piras,sj.,1,blue,0,0,0,0,sj. vh du kaw sxi exiex idcx z uzuini je rak. lpubul idcx z je yra rak.,p i ra s,s ra i p,4,p,s,16,5,vh du kaw sxi exiex idcx z uzuini je rak. lpubul idcx z je yra rak.,,,,,,,,,,,,0-1,#6495ED
pji,k.,1,purple,0,0,6,0,k. ji in hji.,p ji,ji p,2,p,ji,3,3,,ji in hji.,,,,,,,,,,,>1,#9370DB
pkaer,p.,1,blue,0,0,1,0,p. gta ahg dkdg gpu.,p ka er,er ka p,3,p,er,4,5,,,,,,,,gta ahg dkdg gpu.,,,,,0-1,#6495ED
pkager,p.,1,blue,0,0,0,0,p. yre lela keka lpu.,p ka ge r,r ge ka p,4,p,r,4,6,,,,,,,,yre lela keka lpu.,,,,,0-1,#6495ED
pla,k.,1,purple,0,0,1,0,k. plah kazu.,p la,la p,2,p,la,2,3,,plah kazu.,,,,,,,,,,,0-1,#9370DB
plaf,k.,1,purple,0,0,5,0,k. qvq kytu.,p la f,f la p,3,p,f,2,4,,qvq kytu.,,,,,,,,,,,>1,#9370DB
plah,sj.,1,blue,0,0,3,0,sj. zuf z hgaxi.,p la h,h la p,3,p,h,3,4,zuf z hgaxi.,,,,,,,,,,,,>1,#6495ED
plahe,e.,1,green,0,0,7,0,e. tae gudi plah ji.,p la he,he la p,3,p,he,4,5,,,tae gudi plah ji.,,,,,,,,,,>1,#228B22
plato,sj.,1,blue,0,0,3,0,sj. yl yamte ktap z je kedu f lela.,p la t o,o t la p,4,p,o,8,5,yl yamte ktap z je kedu f lela.,,,,,,,,,,,,>1,#6495ED
plebz,p.,1,blue,0,0,0,0,p. gebr dkdg ler zpu.,p le b z,z b le p,4,p,z,4,5,,,,,,,,gebr dkdg ler zpu.,,,,,0-1,#6495ED
pleh,e.,1,green,0,0,1,0,e. uxaux plah dkdg.,p le h,h le p,3,p,h,3,4,,,uxaux plah dkdg.,,,,,,,,,,0-1,#228B22
plia,p.,1,blue,0,0,0,0,p. sxresh kysi lpu. ju lela ee lela ulia lpu.,p li a,a li p,3,p,a,9,4,,,,,,,,sxresh kysi lpu. ju lela ee lela ulia lpu.,,,,,0-1,#6495ED
plu,r.,1,purple,0,1,12,0,r. 1 ewer beax. 2 qrexzt deqhm. deqhm deqhm.,p lu,lu p,2,p,lu,7,3,,,,,,,,,,,1 ewer beax. 2 qrexzt deqhm. deqhm deqhm.,,>1,#9370DB
pp,sj.,1,blue,0,0,1,0,sj. dust je je olla ji o ehg je bteb f gega. gaeif z zucjch yra ji.,pp,pp,1,pp,,16,2,dust je je olla ji o ehg je bteb f gega. gaeif z zucjch yra ji.,,,,,,,,,,,,0-1,#6495ED
ppby,e.,1,green,0,0,0,0,e. ahg je luux kata. kat vk yl yamte ktap kytu el hba iligt hkdg.,pp b y,y b pp,3,pp,y,14,4,,,ahg je luux kata. kat vk yl yamte ktap kytu el hba iligt hkdg.,,,,,,,,,,0-1,#228B22
ppcxli,sj.,1,blue,0,0,0,0,sj. cji je kap cxli.,pp cx li,li cx pp,3,pp,li,4,6,cji je kap cxli.,,,,,,,,,,,,0-1,#6495ED
ppdhu,sj.,1,blue,0,0,0,0,sj. subteta oer dust slip o ja je asx. dust ja slip o je ja asx pu.,pp d hu,hu d pp,3,pp,hu,16,5,subteta oer dust slip o ja je asx. dust ja slip o je ja asx pu.,,,,,,,,,,,,0-1,#6495ED
pphut,sj.,1,blue,0,0,2,0,sj. lav yra ji f hgasi deqhm.,pp hu t,t hu pp,3,pp,t,6,5,lav yra ji f hgasi deqhm.,,,,,,,,,,,,>1,#6495ED
ppicj,k.,1,purple,0,0,25,0,k. ahk toy in duta f yra kyin.,pp i cj,cj i pp,3,pp,cj,7,5,,ahk toy in duta f yra kyin.,,,,,,,,,,,>20,#9370DB
ppjefam,e.,1,green,0,0,3,0,e. axuax iligt dkdg.,pp je f am,am f je pp,4,pp,am,3,7,,,axuax iligt dkdg.,,,,,,,,,,>1,#228B22
ppkel,e.,1,green,0,0,0,0,e. hhcx z buzpu je kap lqa. am thg je tky kat ligaa vzt ji.,pp ke l,l ke pp,3,pp,l,14,5,,,hhcx z buzpu je kap lqa. am thg je tky kat ligaa vzt ji.,,,,,,,,,,0-1,#228B22
pplali,sj.,1,blue,0,0,0,0,sj. ehut uzuini ee je pji je kap lqa.,pp la li,li la pp,3,pp,li,8,6,ehut uzuini ee je pji je kap lqa.,,,,,,,,,,,,0-1,#6495ED
ppscj,k.,1,purple,0,0,0,0,k. ysi ppicj.,pp s cj,cj s pp,3,pp,cj,2,5,,ysi ppicj.,,,,,,,,,,,0-1,#9370DB
ppsux,k.,1,purple,0,0,1,0,k. l kytu kap bek o gegagu kap kyv o l btebe kap bek.,pp su x,x su pp,3,pp,x,13,5,,l kytu kap bek o gegagu kap kyv o l btebe kap bek.,,,,,,,,,,,0-1,#9370DB
ppt,k.,1,purple,0,0,0,0,k. suba dabu am vk uku lela subb pdep. lpubal ahk du lela ktap.,pp t,t pp,2,pp,t,13,3,,suba dabu am vk uku lela subb pdep. lpubal ahk du lela ktap.,,,,,,,,,,,0-1,#9370DB
pptu,e.,1,green,0,0,1,0,e. dkdg am hhk kytu.,pp tu,tu pp,2,pp,tu,4,4,,,dkdg am hhk kytu.,,,,,,,,,,0-1,#228B22
pqaor,p.,1,blue,0,0,0,0,p. gazter z qahh oraux ji pu.,p qa o r,r o qa p,4,p,r,6,5,,,,,,,,gazter z qahh oraux ji pu.,,,,,0-1,#6495ED
